Date,^FTSE,^GSPC,^N225
1996-06-07,3706.8000490000004,673.3099980000001,21751.810547
1996-06-10,3728.8000490000004,672.159973,21719.150391
1996-06-11,3755.6999509999996,670.969971,21817.619141
1996-06-12,3769.1999509999996,669.039978,22104.800781
1996-06-13,3761.6999509999996,667.919983,22082.400391
1996-06-14,3753.600098,665.849976,22289.390625
1996-06-17,3761.5,665.159973,22245.380859
1996-06-18,3756.399902,662.0599980000001,22332.400391
1996-06-19,3753.1999509999996,661.960022,22367.359375
1996-06-20,3727.5,662.099976,22437.300781
1996-06-21,3722.3000490000004,666.840027,22530.650391
1996-06-24,3710.8000490000004,668.849976,22603.199219
1996-06-25,3679.5,668.47998,22597.169922
1996-06-26,3695.5,664.3900150000001,22666.800781
1996-06-27,3678.8000490000004,668.549988,22501.609375
1996-06-28,3711.0,670.630005,22530.75
1996-07-01,3725.600098,675.880005,22455.490234
1996-07-02,3725.6999509999996,673.6099849999999,22347.970703
1996-07-03,3714.100098,672.400024,22379.019531
1996-07-04,3760.600098,672.400024,22292.910156
1996-07-05,3743.1999509999996,657.4400019999999,22232.419922
1996-07-08,3741.5,652.539978,21924.939453
1996-07-09,3752.3000490000004,654.75,21919.820313
1996-07-10,3765.8000490000004,656.0599980000001,21778.939453
1996-07-11,3749.0,645.669983,21892.580078
1996-07-12,3728.3000490000004,646.1900019999999,21656.449219
1996-07-15,3698.3000490000004,629.799988,21753.419922
1996-07-16,3632.3000490000004,628.369995,21406.349609
1996-07-17,3658.1999509999996,634.070007,21412.880859
1996-07-18,3693.399902,643.5599980000001,21566.419922
1996-07-19,3710.5,638.72998,21476.289063
1996-07-22,3681.3000490000004,633.77002,21005.630859
1996-07-23,3708.399902,626.869995,21163.689453
1996-07-24,3668.8000490000004,626.650024,20631.029297
1996-07-25,3684.6999509999996,631.169983,20883.839844
1996-07-26,3673.3000490000004,635.900024,21124.900391
1996-07-29,3678.8000490000004,630.909973,20967.539063
1996-07-30,3668.5,635.26001,20880.330078
1996-07-31,3703.1999509999996,639.950012,20692.830078
1996-08-01,3734.399902,650.02002,20984.830078
1996-08-02,3770.600098,662.48999,20940.410156
1996-08-05,3788.3000490000004,660.22998,21077.470703
1996-08-06,3788.399902,662.380005,20744.880859
1996-08-07,3811.100098,664.159973,20477.589844
1996-08-08,3811.399902,662.590027,20731.310547
1996-08-09,3810.6999509999996,662.099976,20551.050781
1996-08-12,3803.3000490000004,665.77002,20666.599609
1996-08-13,3823.399902,660.200012,20864.949219
1996-08-14,3830.3000490000004,662.049988,20981.109375
1996-08-15,3837.399902,662.280029,20968.25
1996-08-16,3872.899902,665.210022,20834.0
1996-08-19,3863.6999509999996,666.580017,21106.410156
1996-08-20,3883.1999509999996,665.6900019999999,21127.009766
1996-08-21,3872.100098,665.070007,21275.019531
1996-08-22,3891.100098,670.679993,21363.240234
1996-08-23,3907.5,667.030029,21228.800781
1996-08-26,3907.5,663.880005,20883.740234
1996-08-27,3905.6999509999996,666.400024,20910.269531
1996-08-28,3918.6999509999996,664.8099980000001,20709.810547
1996-08-29,3885.0,657.400024,20553.160156
1996-08-30,3867.600098,651.98999,20166.900391
1996-09-02,3884.399902,651.98999,20107.109375
1996-09-03,3855.899902,654.719971,20198.150391
1996-09-04,3872.6999509999996,655.6099849999999,20201.869141
1996-09-05,3887.1999509999996,649.4400019999999,20379.820313
1996-09-06,3893.0,655.679993,20152.529297
1996-09-09,3910.8000490000004,663.76001,20202.269531
1996-09-10,3916.100098,663.8099980000001,20559.589844
1996-09-11,3905.600098,667.280029,20571.039063
1996-09-12,3932.600098,671.150024,20443.929688
1996-09-13,3967.899902,680.539978,20842.640625
1996-09-16,3977.1999509999996,683.97998,20842.640625
1996-09-17,3972.3000490000004,682.9400019999999,21310.589844
1996-09-18,3955.6999509999996,681.469971,21156.75
1996-09-19,3974.3000490000004,683.0,21322.849609
1996-09-20,3964.100098,687.030029,21112.240234
1996-09-23,3919.6999509999996,686.47998,21112.240234
1996-09-24,3910.5,685.6099849999999,21171.990234
1996-09-25,3935.6999509999996,685.830017,21350.669922
1996-09-26,3933.1999509999996,685.8599849999999,21461.369141
1996-09-27,3946.399902,686.1900019999999,21547.019531
1996-09-30,3953.6999509999996,687.330017,21556.400391
1996-10-01,3992.1999509999996,689.080017,21462.970703
1996-10-02,4015.100098,694.01001,21498.599609
1996-10-03,4000.0,692.780029,21331.5
1996-10-04,4024.8000490000004,701.460022,21148.029297
1996-10-07,4031.5,703.340027,21161.009766
1996-10-08,4035.600098,700.6400150000001,21038.529297
1996-10-09,4009.3000490000004,696.73999,20870.830078
1996-10-10,3994.6999509999996,694.6099849999999,20870.830078
1996-10-11,4028.100098,700.659973,20968.160156
1996-10-14,4038.6999509999996,703.539978,21029.25
1996-10-15,4050.8000490000004,702.570007,21429.929688
1996-10-16,4024.399902,704.409973,21397.189453
1996-10-17,4042.100098,706.98999,21423.740234
1996-10-18,4053.100098,710.820007,21612.300781
1996-10-21,4073.100098,709.849976,21302.949219
1996-10-22,4057.1999509999996,706.570007,21123.679688
1996-10-23,4028.399902,707.27002,21082.150391
1996-10-24,3999.399902,702.289978,21003.490234
1996-10-25,4022.399902,700.919983,20739.970703
1996-10-28,4025.3000490000004,697.26001,20885.410156
1996-10-29,3993.5,701.5,20958.080078
1996-10-30,3963.899902,700.900024,20681.669922
1996-10-31,3979.100098,705.27002,20466.859375
1996-11-01,3948.5,703.77002,20633.060547
1996-11-04,3928.100098,706.72998,20633.060547
1996-11-05,3921.100098,714.1400150000001,20592.330078
1996-11-06,3935.6999509999996,724.590027,20991.519531
1996-11-07,3900.399902,727.650024,20771.109375
1996-11-08,3910.8000490000004,730.820007,21201.039063
1996-11-11,3914.399902,731.869995,21065.080078
1996-11-12,3934.3000490000004,729.5599980000001,21206.429688
1996-11-13,3926.899902,731.130005,20979.439453
1996-11-14,3926.100098,735.880005,21031.039063
1996-11-15,3958.1999509999996,737.619995,20929.730469
1996-11-18,3962.100098,737.02002,20796.369141
1996-11-19,3978.100098,742.159973,20956.179688
1996-11-20,3962.8000490000004,743.950012,21189.960938
1996-11-21,3953.8000490000004,742.75,21143.339844
1996-11-22,4018.6999509999996,748.72998,21216.109375
1996-11-25,4054.600098,757.030029,21293.570313
1996-11-26,4068.399902,755.960022,21418.25
1996-11-27,4049.1999509999996,755.0,21345.279297
1996-11-28,4050.1999509999996,755.0,21035.539063
1996-11-29,4058.0,757.02002,21020.359375
1996-12-02,4038.5,756.5599980000001,20674.689453
1996-12-03,4061.5,748.280029,20630.560547
1996-12-04,4045.1999509999996,745.099976,20659.910156
1996-12-05,4051.1999509999996,744.380005,20943.900391
1996-12-06,3963.0,739.599976,20276.699219
1996-12-09,4011.600098,749.76001,20603.710938
1996-12-10,4035.6999509999996,747.539978,20822.119141
1996-12-11,3982.5,740.72998,20568.380859
1996-12-12,3990.6999509999996,729.299988,20501.199219
1996-12-13,3972.399902,728.6400150000001,20341.390625
1996-12-16,3993.8000490000004,720.97998,20422.039063
1996-12-17,3979.600098,726.039978,20413.460938
1996-12-18,4018.1999509999996,731.539978,20093.029297
1996-12-19,4051.3000490000004,745.76001,19570.669922
1996-12-20,4077.600098,748.869995,19690.460938
1996-12-23,4087.1999509999996,746.919983,19690.460938
1996-12-24,4092.5,751.030029,19161.710938
1996-12-25,4092.5,751.030029,19549.410156
1996-12-26,4092.5,755.820007,19291.580078
1996-12-27,4091.0,756.789978,19369.039063
1996-12-30,4115.700195,753.849976,19361.349609
1996-12-31,4118.5,740.73999,19361.349609
1997-01-02,4057.399902,737.01001,19361.349609
1997-01-03,4089.5,748.030029,19361.349609
1997-01-06,4106.5,747.650024,19446.0
1997-01-07,4078.8000490000004,753.22998,18896.189453
1997-01-08,4087.5,748.409973,18680.380859
1997-01-09,4087.0,754.849976,18073.869141
1997-01-10,4056.600098,759.5,17303.650391
1997-01-13,4107.299805,759.51001,18118.789063
1997-01-14,4168.200195,768.8599849999999,18093.130859
1997-01-15,4158.899902,767.200012,18093.130859
1997-01-16,4197.5,769.75,18144.339844
1997-01-17,4207.700195,776.169983,18090.039063
1997-01-20,4194.0,776.700012,17480.339844
1997-01-21,4195.5,782.719971,17358.160156
1997-01-22,4219.100098,786.22998,18013.880859
1997-01-23,4271.5,777.5599980000001,17909.460938
1997-01-24,4218.799805,770.52002,17689.359375
1997-01-27,4212.0,765.02002,17334.900391
1997-01-28,4237.399902,765.02002,17796.570313
1997-01-29,4207.5,772.5,18335.300781
1997-01-30,4228.399902,784.169983,17864.039063
1997-01-31,4275.799805,786.159973,18330.009766
1997-02-03,4257.799805,786.72998,18085.949219
1997-02-04,4260.899902,789.26001,18314.330078
1997-02-05,4281.5,778.280029,18185.970703
1997-02-06,4265.899902,780.150024,18038.429688
1997-02-07,4307.799805,789.5599980000001,17867.039063
1997-02-10,4307.700195,785.429993,18181.169922
1997-02-11,4304.299805,789.590027,18314.0
1997-02-12,4304.299805,802.77002,18409.960938
1997-02-13,4327.100098,811.820007,18688.060547
1997-02-14,4341.0,808.47998,18722.0
1997-02-17,4337.799805,808.47998,18750.650391
1997-02-18,4332.299805,816.289978,18470.75
1997-02-19,4357.399902,812.48999,18599.119141
1997-02-20,4356.100098,802.799988,19051.710938
1997-02-21,4336.799805,801.77002,19034.539063
1997-02-24,4331.100098,810.280029,18896.990234
1997-02-25,4344.700195,812.030029,19070.070313
1997-02-26,4329.299805,805.679993,18990.919922
1997-02-27,4339.200195,795.070007,19021.560547
1997-02-28,4308.299805,790.820007,18557.0
1997-03-03,4307.100098,795.3099980000001,18429.130859
1997-03-04,4357.700195,790.950012,18564.779297
1997-03-05,4360.100098,801.98999,18273.509766
1997-03-06,4399.299805,798.5599980000001,18041.330078
1997-03-07,4420.299805,804.969971,18198.740234
1997-03-10,4437.399902,813.650024,18113.890625
1997-03-11,4444.299805,811.340027,18267.720703
1997-03-12,4422.5,804.26001,18183.269531
1997-03-13,4397.700195,789.5599980000001,17900.480469
1997-03-14,4424.299805,793.169983,17923.640625
1997-03-17,4373.299805,795.710022,18053.5
1997-03-18,4356.799805,789.659973,18445.199219
1997-03-19,4332.200195,785.77002,18493.710938
1997-03-20,4258.100098,782.650024,18493.710938
1997-03-21,4254.799805,784.099976,18633.160156
1997-03-24,4214.799805,790.8900150000001,18043.820313
1997-03-25,4270.700195,789.070007,18439.609375
1997-03-26,4301.5,790.5,18472.449219
1997-03-27,4312.899902,773.880005,18210.419922
1997-03-28,4312.899902,773.880005,18189.720703
1997-03-31,4312.899902,757.119995,18003.400391
1997-04-01,4248.100098,759.6400150000001,17869.589844
1997-04-02,4236.600098,750.1099849999999,18037.300781
1997-04-03,4214.600098,750.320007,18129.310547
1997-04-04,4236.600098,757.900024,17860.589844
1997-04-07,4271.700195,762.130005,17715.669922
1997-04-08,4269.299805,766.119995,18021.699219
1997-04-09,4292.299805,760.599976,17703.369141
1997-04-10,4313.200195,758.340027,17485.75
1997-04-11,4270.700195,737.650024,17846.980469
1997-04-14,4251.700195,743.72998,17692.470703
1997-04-15,4286.799805,754.719971,17933.589844
1997-04-16,4294.600098,763.530029,18031.199219
1997-04-17,4298.899902,761.77002,18093.410156
1997-04-18,4310.5,766.340027,18352.140625
1997-04-21,4328.700195,760.369995,18551.660156
1997-04-22,4346.100098,774.6099849999999,18544.449219
1997-04-23,4387.700195,773.6400150000001,18735.470703
1997-04-24,4388.5,771.179993,18698.070313
1997-04-25,4369.700195,765.369995,18612.859375
1997-04-28,4389.700195,772.960022,18670.369141
1997-04-29,4433.200195,794.049988,18670.369141
1997-04-30,4436.0,801.340027,19151.119141
1997-05-01,4445.0,798.530029,19275.330078
1997-05-02,4455.600098,812.969971,19514.75
1997-05-05,4455.600098,830.289978,19514.75
1997-05-06,4519.299805,827.76001,20180.919922
1997-05-07,4537.5,815.619995,20048.900391
1997-05-08,4580.399902,820.26001,20061.810547
1997-05-09,4630.899902,824.780029,19802.779297
1997-05-12,4669.600098,837.659973,20143.509766
1997-05-13,4691.0,833.130005,20129.109375
1997-05-14,4686.899902,836.039978,20209.720703
1997-05-15,4681.200195,841.8800050000001,20056.310547
1997-05-16,4693.899902,829.75,20324.730469
1997-05-19,4645.200195,833.27002,20489.75
1997-05-20,4607.5,841.659973,20332.830078
1997-05-21,4642.0,839.349976,19841.980469
1997-05-22,4651.799805,835.659973,19877.390625
1997-05-23,4661.799805,847.0300289999999,20009.0
1997-05-26,4661.799805,847.0300289999999,20043.5
1997-05-27,4681.600098,849.7100220000001,19889.890625
1997-05-28,4677.5,847.2100220000001,20351.339844
1997-05-29,4672.299805,844.080017,20312.230469
1997-05-30,4621.299805,848.2800289999999,20068.810547
1997-06-02,4562.799805,846.3599849999999,20451.849609
1997-06-03,4557.799805,845.4799800000001,20563.160156
1997-06-04,4557.100098,840.1099849999999,20611.560547
1997-06-05,4576.200195,843.429993,20488.150391
1997-06-06,4645.0,858.01001,20485.75
1997-06-09,4686.700195,862.909973,20223.820313
1997-06-10,4739.600098,865.2700199999999,20532.550781
1997-06-11,4724.799805,869.570007,20289.929688
1997-06-12,4757.399902,883.4600220000001,20564.460938
1997-06-13,4783.100098,893.2700199999999,20528.349609
1997-06-16,4745.100098,893.900024,20681.070313
1997-06-17,4682.200195,894.419983,20593.660156
1997-06-18,4657.0,889.0599980000001,20497.849609
1997-06-19,4653.700195,897.98999,20507.849609
1997-06-20,4593.899902,898.7000119999999,20385.539063
1997-06-23,4575.799805,878.6199949999999,20436.140625
1997-06-24,4596.299805,896.340027,20341.929688
1997-06-25,4640.0,888.98999,20679.269531
1997-06-26,4657.899902,883.679993,20624.759766
1997-06-27,4640.299805,887.2999880000001,20523.75
1997-06-30,4604.600098,885.1400150000001,20604.960938
1997-07-01,4728.299805,891.0300289999999,20175.519531
1997-07-02,4751.399902,904.0300289999999,20196.419922
1997-07-03,4831.700195,916.919983,20121.410156
1997-07-04,4812.799805,916.919983,19968.0
1997-07-07,4810.700195,912.2000119999999,19705.169922
1997-07-08,4758.5,918.75,19853.890625
1997-07-09,4762.399902,907.5399779999999,19697.169922
1997-07-10,4767.799805,913.7800289999999,19754.779297
1997-07-11,4799.5,916.679993,19875.490234
1997-07-14,4857.399902,918.3800050000001,20228.720703
1997-07-15,4899.299805,925.76001,20069.410156
1997-07-16,4964.200195,936.590027,20358.740234
1997-07-17,4949.0,931.6099849999999,20519.25
1997-07-18,4877.200195,915.2999880000001,20249.320313
1997-07-21,4805.700195,912.9400019999999,20249.320313
1997-07-22,4846.700195,933.9799800000001,20157.019531
1997-07-23,4874.5,936.5599980000001,20130.509766
1997-07-24,4862.899902,940.2999880000001,20286.230469
1997-07-25,4851.5,938.7899779999999,20389.539063
1997-07-28,4862.600098,936.4500119999999,20575.259766
1997-07-29,4876.600098,942.2899779999999,20402.740234
1997-07-30,4927.299805,952.2899779999999,20212.820313
1997-07-31,4907.5,954.3099980000001,20331.429688
1997-08-01,4899.299805,947.1400150000001,19804.380859
1997-08-04,4895.700195,950.2999880000001,19668.070313
1997-08-05,4960.600098,952.3699949999999,19514.449219
1997-08-06,5026.200195,960.320007,19702.070313
1997-08-07,5086.799805,951.1900019999999,19475.849609
1997-08-08,5031.299805,933.5399779999999,19604.460938
1997-08-11,5031.899902,937.0,18824.179688
1997-08-12,5075.799805,926.5300289999999,19099.109375
1997-08-13,5003.600098,922.0200199999999,19008.599609
1997-08-14,4991.299805,924.7700199999999,19222.619141
1997-08-15,4865.799805,900.8099980000001,19326.029297
1997-08-18,4835.0,912.48999,19041.099609
1997-08-19,4914.200195,926.01001,18961.0
1997-08-20,4958.399902,939.349976,19252.230469
1997-08-21,4978.0,925.0499880000001,19157.119141
1997-08-22,4901.100098,923.5399779999999,18650.169922
1997-08-25,4901.100098,920.159973,18656.169922
1997-08-26,4886.299805,913.0200199999999,18814.980469
1997-08-27,4906.899902,913.7000119999999,18441.939453
1997-08-28,4845.399902,903.669983,18451.449219
1997-08-29,4817.5,899.4699710000001,18229.419922
1997-09-01,4870.200195,899.4699710000001,17974.300781
1997-09-02,4952.200195,927.580017,18232.519531
1997-09-03,4976.899902,927.8599849999999,18735.169922
1997-09-04,4991.299805,930.8699949999999,18615.060547
1997-09-05,4994.200195,929.0499880000001,18650.169922
1997-09-08,4985.200195,931.2000119999999,18633.859375
1997-09-09,4950.5,933.6199949999999,18695.970703
1997-09-10,4905.200195,919.0300289999999,18704.769531
1997-09-11,4854.799805,912.590027,18282.230469
1997-09-12,4848.200195,923.909973,17965.800781
1997-09-15,4902.899902,919.7700199999999,17965.800781
1997-09-16,4976.399902,945.6400150000001,17974.5
1997-09-17,5013.100098,943.0,17683.269531
1997-09-18,5046.200195,947.2899779999999,17930.089844
1997-09-19,5023.799805,950.51001,18058.210938
1997-09-22,5075.700195,955.429993,18201.320313
1997-09-23,5027.5,951.929993,18201.320313
1997-09-24,5077.200195,944.4799800000001,18420.080078
1997-09-25,5065.5,937.909973,18341.960938
1997-09-26,5226.299805,945.2199710000001,17994.710938
1997-09-29,5220.299805,953.340027,17987.210938
1997-09-30,5244.200195,947.2800289999999,17887.710938
1997-10-01,5317.100098,955.409973,17842.160156
1997-10-02,5296.100098,960.4600220000001,17455.039063
1997-10-03,5330.799805,965.0300289999999,17647.449219
1997-10-06,5300.0,972.6900019999999,17824.779297
1997-10-07,5305.600098,983.1199949999999,17511.189453
1997-10-08,5262.100098,973.840027,17619.179688
1997-10-09,5217.799805,970.6199949999999,17376.919922
1997-10-10,5227.299805,966.9799800000001,17376.919922
1997-10-13,5300.100098,968.099976,17204.699219
1997-10-14,5298.899902,970.2800289999999,17306.390625
1997-10-15,5263.700195,965.7199710000001,17331.369141
1997-10-16,5287.899902,955.25,17707.490234
1997-10-17,5271.100098,944.159973,17478.419922
1997-10-20,5211.0,955.6099849999999,17294.509766
1997-10-21,5225.899902,972.2800289999999,17210.089844
1997-10-22,5148.799805,968.48999,17687.609375
1997-10-23,4991.5,950.6900019999999,17151.550781
1997-10-24,4970.200195,941.6400150000001,17363.740234
1997-10-27,4840.700195,876.98999,17038.359375
1997-10-28,4755.399902,921.849976,16312.69043
1997-10-29,4871.799805,919.159973,16857.039063
1997-10-30,4801.899902,903.679993,16364.94043
1997-10-31,4842.299805,914.6199949999999,16458.939453
1997-11-03,4906.399902,938.98999,16458.939453
1997-11-04,4897.399902,940.76001,16500.099609
1997-11-05,4908.299805,942.76001,16448.050781
1997-11-06,4863.799805,938.0300289999999,16533.869141
1997-11-07,4764.399902,927.51001,15836.360352000002
1997-11-10,4806.799805,921.1300050000001,15697.200195
1997-11-11,4793.700195,923.7800289999999,15867.230469
1997-11-12,4720.399902,905.9600220000001,15434.169922
1997-11-13,4711.0,916.659973,15427.269531
1997-11-14,4741.799805,928.349976,15082.519531
1997-11-17,4867.0,946.2000119999999,16283.320313
1997-11-18,4845.399902,938.2299800000001,16726.570313
1997-11-19,4830.100098,944.590027,15842.459961000002
1997-11-20,4908.399902,958.9799800000001,16308.490234
1997-11-21,4985.799805,963.090027,16721.580078
1997-11-24,4898.600098,946.669983,16721.580078
1997-11-25,4863.5,950.820007,15867.530272999998
1997-11-26,4891.200195,951.6400150000001,16045.549805
1997-11-27,4889.0,951.6400150000001,16603.199219
1997-11-28,4831.799805,955.400024,16636.259766
1997-12-01,4921.799805,974.7700199999999,17007.589844
1997-12-02,4977.600098,971.679993,16910.289063
1997-12-03,4970.700195,976.7700199999999,16585.509766
1997-12-04,5082.299805,973.099976,16306.790038999998
1997-12-05,5142.899902,983.7899779999999,16424.480469
1997-12-08,5187.399902,982.3699949999999,16131.570313
1997-12-09,5177.100098,975.7800289999999,16686.509766
1997-12-10,5130.700195,969.7899779999999,16478.119141
1997-12-11,5035.899902,954.9400019999999,16050.150391
1997-12-12,5045.200195,953.3900150000001,15904.299805
1997-12-15,5121.799805,963.3900150000001,15909.389647999998
1997-12-16,5203.399902,968.0399779999999,15985.209961000002
1997-12-17,5190.799805,965.5399779999999,16541.060547
1997-12-18,5168.299805,955.2999880000001,16161.639647999998
1997-12-19,5020.200195,946.7800289999999,15314.889647999998
1997-12-22,5018.200195,953.7000119999999,14799.400391
1997-12-23,5049.799805,939.1300050000001,14799.400391
1997-12-24,5013.899902,932.7000119999999,14924.980469
1997-12-25,5013.899902,932.7000119999999,15300.099609
1997-12-26,5013.899902,936.4600220000001,14802.599609
1997-12-29,5112.399902,953.349976,14775.219727000002
1997-12-30,5132.399902,970.840027,15258.740234
1997-12-31,5135.5,970.429993,15258.740234
1998-01-02,5193.5,975.0399779999999,15258.740234
1998-01-05,5262.5,977.070007,14956.839844
1998-01-06,5264.399902,966.580017,14896.400391
1998-01-07,5224.100098,964.0,15028.169922
1998-01-08,5237.100098,956.0499880000001,15019.179688
1998-01-09,5138.299805,927.6900019999999,14995.099609
1998-01-12,5068.799805,939.2100220000001,14664.44043
1998-01-13,5083.899902,952.1199949999999,14755.94043
1998-01-14,5106.899902,957.9400019999999,15121.980469
1998-01-15,5165.799805,950.7299800000001,15121.980469
1998-01-16,5263.100098,961.51001,16046.450195
1998-01-19,5273.600098,961.51001,16262.040038999998
1998-01-20,5278.200195,978.599976,16366.530272999998
1998-01-21,5272.299805,970.8099980000001,16684.419922
1998-01-22,5253.100098,963.0399779999999,16405.689453
1998-01-23,5181.399902,957.590027,16789.109375
1998-01-26,5237.200195,956.9500119999999,17073.330078
1998-01-27,5326.299805,969.0200199999999,16981.619141
1998-01-28,5372.600098,977.4600220000001,16973.830078
1998-01-29,5422.399902,985.48999,17014.589844
1998-01-30,5458.5,980.2800289999999,16628.470703
1998-02-02,5599.0,1001.2700199999999,16776.820313
1998-02-03,5612.799805,1006.0,17022.980469
1998-02-04,5595.799805,1006.900024,16882.619141
1998-02-05,5606.399902,1003.5399779999999,17003.300781
1998-02-06,5629.700195,1012.4600220000001,17040.060547
1998-02-09,5600.899902,1010.73999,17205.0
1998-02-10,5613.299805,1019.01001,17205.089844
1998-02-11,5607.899902,1020.01001,17205.089844
1998-02-12,5552.5,1024.140015,17174.929688
1998-02-13,5582.299805,1020.090027,16791.009766
1998-02-16,5619.899902,1020.090027,16775.519531
1998-02-17,5709.5,1022.76001,16790.710938
1998-02-18,5723.399902,1032.079956,16613.890625
1998-02-19,5718.5,1028.280029,16616.480469
1998-02-20,5751.600098,1034.209961,16756.240234
1998-02-23,5702.799805,1038.140015,16609.490234
1998-02-24,5651.0,1030.560059,16198.0
1998-02-25,5745.100098,1042.900024,16360.639647999998
1998-02-26,5764.799805,1048.670044,16501.699219
1998-02-27,5767.299805,1049.339966,16831.669922
1998-03-02,5820.600098,1047.699951,17264.339844
1998-03-03,5807.700195,1052.02002,17168.330078
1998-03-04,5733.100098,1047.329956,17095.599609
1998-03-05,5695.600098,1035.050049,16848.550781
1998-03-06,5782.899902,1055.689941,17131.970703
1998-03-09,5818.899902,1052.310059,16972.529297
1998-03-10,5828.5,1064.25,16982.820313
1998-03-11,5829.799805,1068.469971,16756.140625
1998-03-12,5794.799805,1069.920044,16575.220703
1998-03-13,5782.299805,1068.609985,17060.140625
1998-03-16,5785.100098,1079.27002,16861.140625
1998-03-17,5834.899902,1080.449951,16997.199219
1998-03-18,5903.600098,1085.52002,16619.679688
1998-03-19,5997.899902,1089.73999,16679.019531
1998-03-20,5956.299805,1099.160034,16830.470703
1998-03-23,5947.0,1095.550049,16868.830078
1998-03-24,5983.700195,1105.650024,16606.390625
1998-03-25,5967.899902,1101.930054,16658.339844
1998-03-26,5905.600098,1100.800049,16980.619141
1998-03-27,5939.299805,1095.439941,16739.259766
1998-03-30,5911.899902,1093.599976,16263.040038999998
1998-03-31,5932.200195,1101.75,16527.169922
1998-04-01,6017.600098,1108.150024,16241.660156
1998-04-02,6052.799805,1120.01001,15702.900391
1998-04-03,6064.200195,1122.699951,15517.780272999998
1998-04-06,6105.799805,1121.380005,15705.990234
1998-04-07,6094.0,1109.550049,15978.719727000002
1998-04-08,6055.200195,1101.650024,16376.620116999999
1998-04-09,6105.5,1110.670044,16536.660156
1998-04-10,6105.5,1110.670044,16481.119141
1998-04-13,6105.5,1109.689941,16317.580078
1998-04-14,6104.100098,1115.75,16277.320313
1998-04-15,6074.100098,1119.319946,16299.299805
1998-04-16,6002.0,1108.170044,15883.769531
1998-04-17,5922.200195,1122.719971,15703.799805
1998-04-20,5954.100098,1123.650024,15697.099609
1998-04-21,5955.0,1126.670044,15825.669922
1998-04-22,5931.200195,1130.540039,15761.540038999998
1998-04-23,5898.100098,1119.579956,15761.69043
1998-04-24,5863.899902,1107.900024,16011.240234
1998-04-27,5722.399902,1086.540039,15649.950195
1998-04-28,5806.600098,1085.109985,15395.429688
1998-04-29,5833.100098,1094.619995,15395.429688
1998-04-30,5928.399902,1111.75,15641.259766
1998-05-01,6010.299805,1121.0,15601.099609
1998-05-04,6010.299805,1122.069946,15601.099609
1998-05-05,5986.5,1115.5,15601.099609
1998-05-06,5992.399902,1104.920044,15243.839844
1998-05-07,5938.0,1095.140015,15143.030272999998
1998-05-08,5969.799805,1108.140015,15149.0
1998-05-11,6028.299805,1106.640015,15381.900391
1998-05-12,5956.700195,1115.790039,15322.480469
1998-05-13,5972.899902,1118.859985,15343.80957
1998-05-14,5948.5,1117.369995,15307.69043
1998-05-15,5917.799805,1108.72998,15242.860352000002
1998-05-18,5826.200195,1105.819946,15384.469727000002
1998-05-19,5877.799805,1109.52002,15551.650391
1998-05-20,5907.399902,1119.060059,15652.950195
1998-05-21,5935.600098,1114.640015,15845.25
1998-05-22,5955.600098,1110.469971,15801.650391
1998-05-25,5955.600098,1110.469971,15783.120116999999
1998-05-26,5970.700195,1094.02002,15884.820313
1998-05-27,5870.200195,1092.22998,15664.290038999998
1998-05-28,5862.299805,1097.599976,15796.549805
1998-05-29,5870.700195,1090.819946,15670.780272999998
1998-06-01,5837.899902,1090.97998,15321.030272999998
1998-06-02,5842.299805,1093.219971,15554.450195
1998-06-03,5898.399902,1082.72998,15347.0
1998-06-04,5860.799805,1094.829956,15426.469727000002
1998-06-05,5947.299805,1113.859985,15323.429688
1998-06-08,6037.799805,1115.719971,15294.709961000002
1998-06-09,6019.799805,1118.410034,15530.169922
1998-06-10,5987.399902,1112.280029,15339.259766
1998-06-11,5852.5,1094.579956,15014.040038999998
1998-06-12,5769.799805,1098.839966,15022.330078
1998-06-15,5715.700195,1077.01001,14825.169922
1998-06-16,5729.700195,1087.589966,14720.379883000001
1998-06-17,5832.700195,1107.109985,14715.379883000001
1998-06-18,5812.100098,1106.369995,15361.540038999998
1998-06-19,5748.100098,1100.650024,15267.980469
1998-06-22,5712.5,1103.209961,15309.089844
1998-06-23,5772.0,1119.48999,15054.599609
1998-06-24,5804.899902,1132.880005,15123.179688
1998-06-25,5859.0,1129.280029,15132.219727000002
1998-06-26,5877.399902,1133.199951,15210.040038999998
1998-06-29,5884.5,1138.48999,15365.730469
1998-06-30,5832.600098,1133.839966,15830.269531
1998-07-01,5919.899902,1148.560059,16362.889647999998
1998-07-02,5960.200195,1146.420044,16471.580078
1998-07-03,5988.399902,1146.420044,16511.240234
1998-07-06,5990.299805,1157.329956,16350.450195
1998-07-07,6003.399902,1154.660034,16416.279297
1998-07-08,6009.600098,1166.380005,16530.970703
1998-07-09,5969.700195,1158.560059,16446.949219
1998-07-10,5929.700195,1164.329956,16090.05957
1998-07-13,5958.200195,1165.189941,16360.389647999998
1998-07-14,6100.200195,1177.579956,16488.910156
1998-07-15,6151.5,1174.810059,16614.140625
1998-07-16,6116.799805,1183.98999,16731.919922
1998-07-17,6174.0,1186.75,16570.779297
1998-07-20,6179.0,1184.099976,16570.779297
1998-07-21,6132.700195,1165.069946,16556.689453
1998-07-22,5989.600098,1164.079956,16293.05957
1998-07-23,5976.200195,1139.75,16188.009766
